"locality","i","j","time","variable","long_name","units","value"
"Meishan",29,24,0.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00383960315957665
"Meishan",29,24,1.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00103095604572445
"Meishan",29,24,4.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00045671864063479
"Meishan",29,24,9.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000256851257290691
"Meishan",29,24,19.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000184160133358091
"Meishan",29,24,49.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00014124478911981
"Meishan",29,24,99.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000128033309010789
"Meishan",29,24,199.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000102604972198606
"Meishan",29,24,499.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",8.30617937026545e-05
"Meishan",29,24,999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",6.67834829073399e-05
"Meishan",29,24,1999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",6.28079651505686e-05
"Meishan",29,24,4999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",6.7343789851293e-05
"Meishan",29,24,9999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",6.77448042551987e-05
"Meishan",29,24,0.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.682524383068085
"Meishan",29,24,1.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.271024078130722
"Meishan",29,24,4.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.102087661623955
"Meishan",29,24,9.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0375385582447052
"Meishan",29,24,19.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0227351263165474
"Meishan",29,24,49.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0162738654762506
"Meishan",29,24,99.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0139789301902056
"Meishan",29,24,199.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0117154624313116
"Meishan",29,24,499.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0108560007065535
"Meishan",29,24,999.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0107437977567315
"Meishan",29,24,1999.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0107843903824687
"Meishan",29,24,4999.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.0111516295000911
"Meishan",29,24,9999.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.011180086992681
"Meishan",29,24,0.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00258831540122628
"Meishan",29,24,1.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.000507876335177571
"Meishan",29,24,4.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00015719817019999
"Meishan",29,24,9.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.81732482108055e-05
"Meishan",29,24,19.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.66253685765605e-12
"Meishan",29,24,49.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",4.23139144166071e-13
"Meishan",29,24,99.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",3.78231408866558e-13
"Meishan",29,24,199.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.78609654878054e-13
"Meishan",29,24,499.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",2.23023341331188e-13
"Meishan",29,24,999.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",1.8792710714411e-13
"Meishan",29,24,1999.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",1.8086895100123e-13
"Meishan",29,24,4999.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",1.8740372209787e-13
"Meishan",29,24,9999.5,"eco2D_Plankton_P_005","P Biomass - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",1.88019088145919e-13
"Meishan",29,24,0.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.625942409038544
"Meishan",29,24,1.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.195467919111252
"Meishan",29,24,4.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.0669044181704521
"Meishan",29,24,9.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.0273688826709986
"Meishan",29,24,19.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.0170400906354189
"Meishan",29,24,49.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.0123427612707019
"Meishan",29,24,99.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.0106276823207736
"Meishan",29,24,199.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00896421261131763
"Meishan",29,24,499.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00834100693464279
"Meishan",29,24,999.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00827368441969156
"Meishan",29,24,1999.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00830563995987177
"Meishan",29,24,4999.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00858478527516127
"Meishan",29,24,9999.5,"eco2D_xGamma_P_005","P Limitation - Popn. #005 (60.00 micron phytoplankton)","mmol P m^-3",0.00860636308789253
"Meishan",29,24,0.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00194162188563496
"Meishan",29,24,1.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",8.13567457953468e-05
"Meishan",29,24,4.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",2.13656470293699e-09
"Meishan",29,24,9.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",1.45560795947013e-13
"Meishan",29,24,19.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",1.03414469370712e-13
"Meishan",29,24,49.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",8.21524719454327e-14
"Meishan",29,24,99.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",7.72482663773111e-14
"Meishan",29,24,199.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",6.32632306458471e-14
"Meishan",29,24,499.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",5.36710060346657e-14
"Meishan",29,24,999.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",4.68658383043392e-14
"Meishan",29,24,1999.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",4.54208136488506e-14
"Meishan",29,24,4999.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",4.6749286570797e-14
"Meishan",29,24,9999.5,"eco2D_Plankton_P_006","P Biomass - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",4.68750336940146e-14
"Meishan",29,24,0.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.52629679441452
"Meishan",29,24,1.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.117448300123215
"Meishan",29,24,4.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.0389166995882988
"Meishan",29,24,9.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.0165438931435347
"Meishan",29,24,19.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.0104402750730515
"Meishan",29,24,49.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00763054331764579
"Meishan",29,24,99.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00658748811110854
"Meishan",29,24,199.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00558809144422412
"Meishan",29,24,499.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.0052120485343039
"Meishan",29,24,999.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00516689708456397
"Meishan",29,24,1999.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00518216053023934
"Meishan",29,24,4999.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00535394577309489
"Meishan",29,24,9999.5,"eco2D_xGamma_P_006","P Limitation - Popn. #006 (190.00 micron phytoplankton)","mmol P m^-3",0.00536726135760546
"Meishan",29,24,0.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00146963191218674
"Meishan",29,24,1.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",6.51894879410975e-07
"Meishan",29,24,4.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",7.3542409141647e-14
"Meishan",29,24,9.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",3.92029582353595e-14
"Meishan",29,24,19.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",2.81651262100217e-14
"Meishan",29,24,49.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",2.26308619603486e-14
"Meishan",29,24,99.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",2.1634568255261e-14
"Meishan",29,24,199.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",1.79009503617836e-14
"Meishan",29,24,499.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",1.53199799851275e-14
"Meishan",29,24,999.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",1.34541358089157e-14
"Meishan",29,24,1999.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",1.30544844885775e-14
"Meishan",29,24,4999.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",1.34200198628992e-14
"Meishan",29,24,9999.5,"eco2D_Plankton_P_007","P Biomass - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",1.34555681416296e-14
"Meishan",29,24,0.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.398628622293472
"Meishan",29,24,1.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.05932692065835
"Meishan",29,24,4.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.0197275709360838
"Meishan",29,24,9.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00861671939492226
"Meishan",29,24,19.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00554262101650238
"Meishan",29,24,49.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.0041053774766624
"Meishan",29,24,99.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00356768211349845
"Meishan",29,24,199.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00303640216588974
"Meishan",29,24,499.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00282328901812434
"Meishan",29,24,999.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00277763535268605
"Meishan",29,24,1999.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00277839321643114
"Meishan",29,24,4999.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.00286872591823339
"Meishan",29,24,9999.5,"eco2D_xGamma_P_007","P Limitation - Popn. #007 (600.00 micron phytoplankton)","mmol P m^-3",0.0028758158441633
"Meishan",29,24,0.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.000447716796770692
"Meishan",29,24,1.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",1.15927569765972e-08
"Meishan",29,24,4.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",2.3298244301688e-14
"Meishan",29,24,9.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",1.2510018486346e-14
"Meishan",29,24,19.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",8.33878186770262e-15
"Meishan",29,24,49.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",6.5266616032034e-15
"Meishan",29,24,99.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",6.388987832572e-15
"Meishan",29,24,199.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",5.25924747477621e-15
"Meishan",29,24,499.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",4.51445860403556e-15
"Meishan",29,24,999.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",3.96784960844752e-15
"Meishan",29,24,1999.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",3.84919638616319e-15
"Meishan",29,24,4999.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",3.95643287486795e-15
"Meishan",29,24,9999.5,"eco2D_Plankton_P_008","P Biomass - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",3.96673067792419e-15
"Meishan",29,24,0.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.258807480335236
"Meishan",29,24,1.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.026036785915494
"Meishan",29,24,4.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00876941438764334
"Meishan",29,24,9.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00393358618021011
"Meishan",29,24,19.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00258139916695654
"Meishan",29,24,49.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00193770858459175
"Meishan",29,24,99.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00169811758678406
"Meishan",29,24,199.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00144618540070951
"Meishan",29,24,499.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00133593403734267
"Meishan",29,24,999.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00130039965733886
"Meishan",29,24,1999.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00129664409905672
"Meishan",29,24,4999.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.0013379929587245
"Meishan",29,24,9999.5,"eco2D_xGamma_P_008","P Limitation - Popn. #008 (1900.00 micron phytoplankton)","mmol P m^-3",0.00134129053913057
"Meishan",29,24,0.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",5.31551195308566e-05
"Meishan",29,24,1.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",3.74167248082813e-05
"Meishan",29,24,4.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",3.28837995766662e-05
"Meishan",29,24,9.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",2.71021126536652e-05
"Meishan",29,24,19.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",2.58311647485243e-05
"Meishan",29,24,49.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",2.40832650888478e-05
"Meishan",29,24,99.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",2.44881994149182e-05
"Meishan",29,24,199.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",1.75061250047293e-05
"Meishan",29,24,499.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",8.41075507196365e-06
"Meishan",29,24,999.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",2.71617776013977e-12
"Meishan",29,24,1999.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",2.1958058201571e-12
"Meishan",29,24,4999.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",2.36454020426102e-12
"Meishan",29,24,9999.5,"eco2D_Plankton_P_009","P Biomass - Popn. #009 (0.60 micron zooplankton)","mmol P m^-3",2.38508345018484e-12
"Meishan",29,24,0.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000533380080014467
"Meishan",29,24,1.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000394818722270429
"Meishan",29,24,4.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000322368607157841
"Meishan",29,24,9.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000281689804978669
"Meishan",29,24,19.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000261071341810748
"Meishan",29,24,49.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000249117176281288
"Meishan",29,24,99.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000243628397583961
"Meishan",29,24,199.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000233567639952525
"Meishan",29,24,499.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000224331612116657
"Meishan",29,24,999.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000214593994314782
"Meishan",29,24,1999.5,"eco2D_Plankton_P_010","P Biomass - Popn. #010 (1.90 micron zooplankton)","mmol P m^-3",0.000211546721402556
