targ_Co,net_id,community,net_name,burnin_time
0.05359333758391879,10,tibet,down_niche,5000
0.1001073140058574,1,kashmir,down_link,5000
0.14790019237177113,8,kashmir,down_rand,5000
0.1477553764218023,22,meishan,down_rand,5000
0.09631068540997012,28,greenland,metaweb,5000
0.1217756359853721,20,greenland,down_rand,5000
0.10015705237626768,18,dolomites,niche,5000
0.1379784657764207,19,dolomites,niche,5000
0.09222320351402782,23,dolomites,down_niche,5000
0.09203848841795143,5,greenland,metaweb,5000
0.05359333758391879,10,greenland,down_power,5000
0.09631068540997012,28,dolomites,down_link,5000
0.1348638262235657,2,turkiye,atn,5000
0.12227163347290085,26,turkiye,niche,5000
0.10180120395621034,3,meishan,metaweb,5000
0.1217756359853721,20,greenland,down_power,5000
0.1487554453104393,11,dolomites,down_power,5000
0.1487554453104393,11,kashmir,down_link,5000
0.14134530383157667,6,turkiye,down_link,5000
0.10180120395621034,3,dolomites,metaweb,5000
0.10180120395621034,3,greenland,down_niche,5000
0.10464586405049539,9,tibet,down_niche,5000
0.1344119441562362,4,turkiye,niche,5000
0.09222320351402782,23,greenland,down_power,5000
0.09669891837584839,17,turkiye,metaweb,5000
0.1217756359853721,20,turkiye,down_link,5000
0.1379784657764207,19,greenland,metaweb,5000
0.14790019237177113,8,greenland,down_power,5000
0.1488020541003991,21,turkiye,metaweb,5000
0.125585399439624,27,turkiye,atn,5000
0.1487554453104393,11,tibet,atn,5000
0.1344119441562362,4,kashmir,niche,5000
0.125585399439624,27,dolomites,down_rand,5000
0.09203848841795143,5,meishan,niche,5000
0.05820917600388678,13,turkiye,down_link,5000
0.12544313803518975,16,greenland,metaweb,5000
0.1487554453104393,11,meishan,down_link,5000
0.12544313803518975,16,tibet,down_niche,5000
0.10015705237626768,18,tibet,niche,5000
0.09631068540997012,28,turkiye,down_rand,5000
0.08869017758060528,7,meishan,metaweb,5000
0.1379784657764207,19,turkiye,metaweb,5000
0.1217756359853721,20,tibet,down_power,5000
0.06559894078556319,14,tibet,down_power,5000
0.1488020541003991,21,greenland,down_rand,5000
0.1487554453104393,11,turkiye,down_power,5000
0.1488020541003991,21,turkiye,niche,5000
0.1488020541003991,21,meishan,down_link,5000
0.08869017758060528,7,kashmir,atn,5000
0.125585399439624,27,meishan,down_power,5000
0.11875432402855078,15,kashmir,down_rand,5000
0.09669891837584839,17,tibet,down_power,5000
0.12227163347290085,26,dolomites,metaweb,5000
0.09669891837584839,17,tibet,down_link,5000
0.10888507165704364,24,dolomites,down_power,5000
0.1348638262235657,2,meishan,down_rand,5000
0.10015705237626768,18,meishan,down_link,5000
0.11875432402855078,15,dolomites,down_rand,5000
0.12544313803518975,16,dolomites,metaweb,5000
0.14134530383157667,6,tibet,down_power,5000
0.05359333758391879,10,turkiye,down_power,5000
0.10180120395621034,3,turkiye,niche,5000
0.1325730842502795,12,greenland,down_niche,5000
0.14134530383157667,6,turkiye,metaweb,5000
0.09631068540997012,28,tibet,down_rand,5000
0.10015705237626768,18,turkiye,down_power,5000
0.1487554453104393,11,turkiye,down_rand,5000
0.05820917600388678,13,greenland,down_power,5000
0.125585399439624,27,greenland,metaweb,5000
0.09631068540997012,28,meishan,niche,5000
0.11875432402855078,15,dolomites,down_niche,5000
0.10015705237626768,18,meishan,metaweb,5000
0.10015705237626768,18,kashmir,atn,5000
0.06559894078556319,14,meishan,metaweb,5000
0.08869017758060528,7,tibet,down_power,5000
0.10888507165704364,24,kashmir,down_rand,5000
0.05820917600388678,13,dolomites,down_niche,5000
0.10180120395621034,3,kashmir,down_niche,5000
0.1450434217413936,25,meishan,down_power,5000
0.09631068540997012,28,tibet,down_niche,5000
0.06559894078556319,14,dolomites,down_link,5000
0.10888507165704364,24,turkiye,down_niche,5000
0.1348638262235657,2,meishan,atn,5000
0.06559894078556319,14,dolomites,metaweb,5000
0.09203848841795143,5,dolomites,down_niche,5000
0.1001073140058574,1,kashmir,down_power,5000
0.09631068540997012,28,turkiye,down_link,5000
0.10464586405049539,9,greenland,atn,5000
0.1488020541003991,21,tibet,metaweb,5000
0.1344119441562362,4,tibet,down_rand,5000
0.10464586405049539,9,dolomites,atn,5000
0.08720157519969579,30,turkiye,metaweb,5000
0.14134530383157667,6,tibet,atn,5000
0.10015705237626768,18,meishan,atn,5000
0.1325730842502795,12,greenland,down_rand,5000
0.10888507165704364,24,meishan,atn,5000
0.1379784657764207,19,kashmir,down_power,5000
0.14134530383157667,6,turkiye,down_power,5000
0.09203848841795143,5,greenland,down_link,5000
0.05359333758391879,10,kashmir,down_link,5000
0.09669891837584839,17,meishan,down_power,5000
0.1450434217413936,25,kashmir,metaweb,5000
0.09631068540997012,28,meishan,down_power,5000
0.1344119441562362,4,dolomites,down_link,5000
0.1325730842502795,12,tibet,down_rand,5000
0.10464586405049539,9,tibet,down_power,5000
0.10015705237626768,18,meishan,niche,5000
0.11875432402855078,15,kashmir,niche,5000
0.09669891837584839,17,greenland,niche,5000
0.1325730842502795,12,tibet,down_link,5000
0.12544313803518975,16,tibet,metaweb,5000
0.1348638262235657,2,tibet,down_link,5000
0.1348638262235657,2,dolomites,metaweb,5000
0.10015705237626768,18,dolomites,down_rand,5000
0.10888507165704364,24,turkiye,down_power,5000
0.05820917600388678,13,turkiye,down_rand,5000
0.08869017758060528,7,turkiye,down_rand,5000
0.12544313803518975,16,kashmir,atn,5000
0.10015705237626768,18,greenland,down_power,5000
0.09203848841795143,5,greenland,atn,5000
0.14790019237177113,8,dolomites,niche,5000
0.14134530383157667,6,turkiye,atn,5000
0.10464586405049539,9,tibet,metaweb,5000
0.1344119441562362,4,tibet,down_link,5000
0.14134530383157667,6,meishan,down_rand,5000
0.1344119441562362,4,greenland,down_power,5000
0.1487554453104393,11,kashmir,down_niche,5000
0.10464586405049539,9,tibet,down_rand,5000
0.05820917600388678,13,kashmir,metaweb,5000
0.1379784657764207,19,tibet,niche,5000
0.09222320351402782,23,turkiye,down_power,5000
0.1001073140058574,1,tibet,metaweb,5000
0.1487554453104393,11,greenland,atn,5000
0.1325730842502795,12,kashmir,atn,5000
0.14790019237177113,8,turkiye,niche,5000
0.1450434217413936,25,meishan,niche,5000
0.1325730842502795,12,greenland,atn,5000
0.12544313803518975,16,dolomites,niche,5000
0.06559894078556319,14,tibet,niche,5000
0.1344119441562362,4,meishan,down_link,5000
0.09631068540997012,28,dolomites,niche,5000
0.10015705237626768,18,greenland,niche,5000
0.08869017758060528,7,dolomites,down_niche,5000
0.05359333758391879,10,dolomites,metaweb,5000
0.1325730842502795,12,turkiye,niche,5000
0.06559894078556319,14,turkiye,atn,5000
0.09203848841795143,5,turkiye,atn,5000
0.09203848841795143,5,tibet,down_power,5000
0.1477553764218023,22,meishan,down_link,5000
0.12227163347290085,26,greenland,metaweb,5000
0.11875432402855078,15,meishan,down_rand,5000
0.05820917600388678,13,dolomites,down_link,5000
0.05359333758391879,10,meishan,atn,5000
0.12544313803518975,16,tibet,niche,5000
0.13346342364026428,29,kashmir,niche,5000
0.1379784657764207,19,turkiye,niche,5000
0.1450434217413936,25,kashmir,down_power,5000
0.08720157519969579,30,kashmir,niche,5000
0.11875432402855078,15,turkiye,down_power,5000
0.11875432402855078,15,greenland,down_niche,5000
0.10888507165704364,24,meishan,down_link,5000
0.14134530383157667,6,turkiye,niche,5000
0.09631068540997012,28,kashmir,down_rand,5000
